country_code,data_source,PC1_rescaled,PC2_rescaled,Cultural Region,model_name,language,country_code_clean,Country,Numeric,Islamic,Numeric_str,country_code_original
Tajikistan,Multilingual,1.6823009740997974,-0.8503903084538165,West & South Asia,openai/gpt-4o-mini,ru,Tajikistan,Tajikistan,762.0,False,762,Tajikistan
Tajikistan,Multilingual,-1.0700593363970219,-1.9536527495700937,West & South Asia,qwen/qwq-32b,en,Tajikistan,Tajikistan,762.0,False,762,Tajikistan
Tajikistan,Multilingual,-1.5900762384918052,-0.6981331621014472,West & South Asia,qwen/qwq-32b,ru,Tajikistan,Tajikistan,762.0,False,762,Tajikistan
Tajikistan,Multilingual,-1.975100509995095,-1.0399388200216295,West & South Asia,x-ai/grok-code-fast-1,en,Tajikistan,Tajikistan,762.0,False,762,Tajikistan
Tajikistan,Multilingual,-2.1862979547664625,-0.8163539211807045,West & South Asia,x-ai/grok-code-fast-1,ru,Tajikistan,Tajikistan,762.0,False,762,Tajikistan
Tunisia,Multilingual,0.6074639015559695,-1.8002063342341832,African-Islamic,anthropic/claude-3.7-sonnet,ar,Tunisia,Tunisia,788.0,True,788,Tunisia
Tunisia,Multilingual,0.17651831171495397,-0.5839804046517821,African-Islamic,anthropic/claude-3.7-sonnet,en,Tunisia,Tunisia,788.0,True,788,Tunisia
Tunisia,Multilingual,-0.29655846157497445,-0.10765623078030431,African-Islamic,anthropic/claude-sonnet-4.5,ar,Tunisia,Tunisia,788.0,True,788,Tunisia
Tunisia,Multilingual,0.6256689858384274,-0.3145971893034677,African-Islamic,anthropic/claude-sonnet-4.5,en,Tunisia,Tunisia,788.0,True,788,Tunisia
Tunisia,Multilingual,0.8462048735997256,-1.6978159415233431,African-Islamic,deepseek/deepseek-chat-v3-0324,ar,Tunisia,Tunisia,788.0,True,788,Tunisia
Tunisia,Multilingual,0.9675432634256751,-1.4915294609996237,African-Islamic,deepseek/deepseek-chat-v3-0324,en,Tunisia,Tunisia,788.0,True,788,Tunisia
Tunisia,Multilingual,-1.1365006995614553,-1.5347733991257566,African-Islamic,google/gemini-2.0-flash-001,ar,Tunisia,Tunisia,788.0,True,788,Tunisia
Tunisia,Multilingual,-1.7778559914821885,-0.4855402921808298,African-Islamic,google/gemini-2.0-flash-001,en,Tunisia,Tunisia,788.0,True,788,Tunisia
Tunisia,Multilingual,2.0665448463332456,-1.0401630680342713,African-Islamic,google/gemini-2.5-flash,ar,Tunisia,Tunisia,788.0,True,788,Tunisia
Tunisia,Multilingual,0.7939604481733598,-0.491908429001768,African-Islamic,google/gemini-2.5-flash,en,Tunisia,Tunisia,788.0,True,788,Tunisia
Tunisia,Multilingual,-0.5699474432201752,-1.369286271590321,African-Islamic,meta-llama/llama-3.3-70b-instruct,ar,Tunisia,Tunisia,788.0,True,788,Tunisia
Tunisia,Multilingual,-0.8762535655451617,-0.8285011839884845,African-Islamic,meta-llama/llama-3.3-70b-instruct,en,Tunisia,Tunisia,788.0,True,788,Tunisia
Tunisia,Multilingual,0.9178617957743319,-0.6913214588773633,African-Islamic,mistralai/mistral-nemo,ar,Tunisia,Tunisia,788.0,True,788,Tunisia
Tunisia,Multilingual,1.1409680296365576,-1.2452149480498875,African-Islamic,mistralai/mistral-nemo,en,Tunisia,Tunisia,788.0,True,788,Tunisia
Tunisia,Multilingual,1.2088601369485814,-1.39924088531295,African-Islamic,openai/gpt-4o-mini,ar,Tunisia,Tunisia,788.0,True,788,Tunisia
Tunisia,Multilingual,2.307385678373102,-1.2421744610247063,African-Islamic,openai/gpt-4o-mini,en,Tunisia,Tunisia,788.0,True,788,Tunisia
Tunisia,Multilingual,0.733998156382798,1.6185823910456343,African-Islamic,qwen/qwq-32b,ar,Tunisia,Tunisia,788.0,True,788,Tunisia
Tunisia,Multilingual,2.0425990531574962,1.4926727328513023,African-Islamic,qwen/qwq-32b,en,Tunisia,Tunisia,788.0,True,788,Tunisia
Tunisia,Multilingual,-1.7366368775613306,0.9665808283725098,African-Islamic,x-ai/grok-code-fast-1,ar,Tunisia,Tunisia,788.0,True,788,Tunisia
Tunisia,Multilingual,0.4284244673255213,-0.8689957171442672,African-Islamic,x-ai/grok-code-fast-1,en,Tunisia,Tunisia,788.0,True,788,Tunisia
Ukraine,Multilingual,1.3829759994306525,1.523741623545883,Orthodox Europe,anthropic/claude-3.7-sonnet,en,Ukraine,Ukraine,804.0,False,804,Ukraine
Ukraine,Multilingual,0.2158524340058097,3.3410595393880373,Orthodox Europe,anthropic/claude-3.7-sonnet,ru,Ukraine,Ukraine,804.0,False,804,Ukraine
Ukraine,Multilingual,1.364354196885708,1.8427369138412686,Orthodox Europe,anthropic/claude-sonnet-4.5,en,Ukraine,Ukraine,804.0,False,804,Ukraine
Ukraine,Multilingual,1.2550303379671828,1.2260803739884274,Orthodox Europe,anthropic/claude-sonnet-4.5,ru,Ukraine,Ukraine,804.0,False,804,Ukraine
Ukraine,Multilingual,1.9393308031656606,0.7449382286603096,Orthodox Europe,deepseek/deepseek-chat-v3-0324,en,Ukraine,Ukraine,804.0,False,804,Ukraine
Ukraine,Multilingual,2.366717592963949,0.6393021748470694,Orthodox Europe,deepseek/deepseek-chat-v3-0324,ru,Ukraine,Ukraine,804.0,False,804,Ukraine
Ukraine,Multilingual,-0.31892968516255016,0.034574217086874685,Orthodox Europe,google/gemini-2.0-flash-001,en,Ukraine,Ukraine,804.0,False,804,Ukraine
Ukraine,Multilingual,1.9393437468697887,1.140535922035458,Orthodox Europe,google/gemini-2.0-flash-001,ru,Ukraine,Ukraine,804.0,False,804,Ukraine
Ukraine,Multilingual,3.2641855141601677,-0.2180285361434718,Orthodox Europe,google/gemini-2.5-flash,en,Ukraine,Ukraine,804.0,False,804,Ukraine
Ukraine,Multilingual,3.4754286432906136,1.3450614281811726,Orthodox Europe,google/gemini-2.5-flash,ru,Ukraine,Ukraine,804.0,False,804,Ukraine
Ukraine,Multilingual,-0.5448238531417045,0.3062782316076679,Orthodox Europe,meta-llama/llama-3.3-70b-instruct,en,Ukraine,Ukraine,804.0,False,804,Ukraine
Ukraine,Multilingual,-0.9757694429827203,1.522504161190069,Orthodox Europe,meta-llama/llama-3.3-70b-instruct,ru,Ukraine,Ukraine,804.0,False,804,Ukraine
Ukraine,Multilingual,4.338743916526015,-0.4578838658837767,Orthodox Europe,mistralai/mistral-nemo,en,Ukraine,Ukraine,804.0,False,804,Ukraine
Ukraine,Multilingual,1.192920652770535,1.3260335940826287,Orthodox Europe,mistralai/mistral-nemo,ru,Ukraine,Ukraine,804.0,False,804,Ukraine
Ukraine,Multilingual,1.7173427256629017,0.7516189659071405,Orthodox Europe,openai/gpt-4o-mini,en,Ukraine,Ukraine,804.0,False,804,Ukraine
Ukraine,Multilingual,1.7651949239958125,-0.7397958125324439,Orthodox Europe,openai/gpt-4o-mini,ru,Ukraine,Ukraine,804.0,False,804,Ukraine
Ukraine,Multilingual,1.7354328101732368,0.8780261573352677,Orthodox Europe,qwen/qwq-32b,en,Ukraine,Ukraine,804.0,False,804,Ukraine
Ukraine,Multilingual,-0.8686111141289871,1.943964108579043,Orthodox Europe,qwen/qwq-32b,ru,Ukraine,Ukraine,804.0,False,804,Ukraine
Ukraine,Multilingual,3.2607327032471582,2.4627695353204735,Orthodox Europe,x-ai/grok-code-fast-1,en,Ukraine,Ukraine,804.0,False,804,Ukraine
Ukraine,Multilingual,2.839913299087724,2.1287838900455247,Orthodox Europe,x-ai/grok-code-fast-1,ru,Ukraine,Ukraine,804.0,False,804,Ukraine
United Kingdom of Great Britain and Northern Ireland (the),Multilingual,4.28413990495331,2.764121691862708,English-Speaking,anthropic/claude-3.7-sonnet,en-native,United Kingdom of Great Britain and Northern Ireland (the),United Kingdom of Great Britain and Northern Ireland (the),826.0,False,826,United Kingdom of Great Britain and Northern Ireland (the)
United Kingdom of Great Britain and Northern Ireland (the),Multilingual,5.125834389823739,2.6923905320119834,English-Speaking,anthropic/claude-sonnet-4.5,en-native,United Kingdom of Great Britain and Northern Ireland (the),United Kingdom of Great Britain and Northern Ireland (the),826.0,False,826,United Kingdom of Great Britain and Northern Ireland (the)
United Kingdom of Great Britain and Northern Ireland (the),Multilingual,3.6788078619525555,2.0529736746048766,English-Speaking,deepseek/deepseek-chat-v3-0324,en-native,United Kingdom of Great Britain and Northern Ireland (the),United Kingdom of Great Britain and Northern Ireland (the),826.0,False,826,United Kingdom of Great Britain and Northern Ireland (the)
United Kingdom of Great Britain and Northern Ireland (the),Multilingual,2.3616983325988103,2.6581730376235755,English-Speaking,google/gemini-2.0-flash-001,en-native,United Kingdom of Great Britain and Northern Ireland (the),United Kingdom of Great Britain and Northern Ireland (the),826.0,False,826,United Kingdom of Great Britain and Northern Ireland (the)
United Kingdom of Great Britain and Northern Ireland (the),Multilingual,3.9099062661814132,2.6392201955366197,English-Speaking,google/gemini-2.5-flash,en-native,United Kingdom of Great Britain and Northern Ireland (the),United Kingdom of Great Britain and Northern Ireland (the),826.0,False,826,United Kingdom of Great Britain and Northern Ireland (the)
United Kingdom of Great Britain and Northern Ireland (the),Multilingual,4.112276698871523,3.6564251139550206,English-Speaking,meta-llama/llama-3.3-70b-instruct,en-native,United Kingdom of Great Britain and Northern Ireland (the),United Kingdom of Great Britain and Northern Ireland (the),826.0,False,826,United Kingdom of Great Britain and Northern Ireland (the)
United Kingdom of Great Britain and Northern Ireland (the),Multilingual,8.035726391281587,-0.7120735736665275,English-Speaking,mistralai/mistral-nemo,en-native,United Kingdom of Great Britain and Northern Ireland (the),United Kingdom of Great Britain and Northern Ireland (the),826.0,False,826,United Kingdom of Great Britain and Northern Ireland (the)
United Kingdom of Great Britain and Northern Ireland (the),Multilingual,5.067657305309034,2.2613822495722804,English-Speaking,openai/gpt-4o-mini,en-native,United Kingdom of Great Britain and Northern Ireland (the),United Kingdom of Great Britain and Northern Ireland (the),826.0,False,826,United Kingdom of Great Britain and Northern Ireland (the)
United Kingdom of Great Britain and Northern Ireland (the),Multilingual,3.2724441210329482,3.0278323318324367,English-Speaking,qwen/qwq-32b,en-native,United Kingdom of Great Britain and Northern Ireland (the),United Kingdom of Great Britain and Northern Ireland (the),826.0,False,826,United Kingdom of Great Britain and Northern Ireland (the)
United Kingdom of Great Britain and Northern Ireland (the),Multilingual,5.652042999187107,3.94448282392959,English-Speaking,x-ai/grok-code-fast-1,en-native,United Kingdom of Great Britain and Northern Ireland (the),United Kingdom of Great Britain and Northern Ireland (the),826.0,False,826,United Kingdom of Great Britain and Northern Ireland (the)
United States of America,Multilingual,4.9420104611292786,1.7769175026031219,Unknown,deepseek/deepseek-chat-v3-0324,en-native,United States of America,,,,,United States of America
United States of America,Multilingual,4.4800939437932,1.622270211997673,Unknown,google/gemini-2.0-flash-001,en-native,United States of America,,,,,United States of America
United States of America,Multilingual,7.963261005951864,0.6173282357799669,Unknown,openai/gpt-4o-mini,en-native,United States of America,,,,,United States of America
United States of America (the),Multilingual,6.091463182687048,1.3785955679947346,English-Speaking,anthropic/claude-3.7-sonnet,en-native,United States of America (the),United States of America (the),840.0,False,840,United States of America (the)
United States of America (the),Multilingual,4.523078248302135,1.9711406977299857,English-Speaking,anthropic/claude-sonnet-4.5,en-native,United States of America (the),United States of America (the),840.0,False,840,United States of America (the)
United States of America (the),Multilingual,3.964488962801166,1.3761686537185476,English-Speaking,deepseek/deepseek-chat-v3-0324,en-native,United States of America (the),United States of America (the),840.0,False,840,United States of America (the)
United States of America (the),Multilingual,5.785427726418836,2.0861157957068426,English-Speaking,google/gemini-2.0-flash-001,en-native,United States of America (the),United States of America (the),840.0,False,840,United States of America (the)
United States of America (the),Multilingual,4.523078248302135,1.9711406977299857,English-Speaking,google/gemini-2.5-flash,en-native,United States of America (the),United States of America (the),840.0,False,840,United States of America (the)
United States of America (the),Multilingual,4.571750929981647,1.480225367602423,English-Speaking,meta-llama/llama-3.3-70b-instruct,en-native,United States of America (the),United States of America (the),840.0,False,840,United States of America (the)
United States of America (the),Multilingual,7.220775340404411,0.9411828719011051,English-Speaking,mistralai/mistral-nemo,en-native,United States of America (the),United States of America (the),840.0,False,840,United States of America (the)
United States of America (the),Multilingual,6.779354828854276,1.7503691760538898,English-Speaking,openai/gpt-4o-mini,en-native,United States of America (the),United States of America (the),840.0,False,840,United States of America (the)
United States of America (the),Multilingual,6.66195224663647,1.8542652638667685,English-Speaking,qwen/qwq-32b,en-native,United States of America (the),United States of America (the),840.0,False,840,United States of America (the)
United States of America (the),Multilingual,4.737893121179436,2.8192384796606182,English-Speaking,x-ai/grok-code-fast-1,en-native,United States of America (the),United States of America (the),840.0,False,840,United States of America (the)
