country_code,Country,year,weight,data_source,model_name,model_region,cultural_region,language,entity_id,A008,A165,E018,E025,F063,F118,F120,G006,Y002,Y003
756.0,Switzerland,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Protestant Europe,fr,claude-sonnet-4.5_Switzerland_fr,,1.0,2.0,,5.0,9.0,7.0,2.0,2.0,2.0
716.0,Zimbabwe,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,African-Islamic,en-native,claude-sonnet-4.5_Zimbabwe_en-native,2.0,2.0,1.0,2.0,9.0,2.0,3.0,1.0,3.0,1.0
288.0,Ghana,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,African-Islamic,en-native,claude-sonnet-4.5_Ghana_en-native,2.0,2.0,1.0,2.0,10.0,2.0,3.0,1.0,3.0,1.0
380.0,Italy,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Catholic Europe,en,claude-sonnet-4.5_Italy_en,2.0,2.0,2.0,1.0,6.0,7.0,6.0,2.0,2.0,1.0
12.0,Algeria,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,African-Islamic,en,claude-sonnet-4.5_Algeria_en,2.0,2.0,1.0,2.0,10.0,2.0,2.0,1.0,3.0,1.0
434.0,Libya,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,African-Islamic,fr,claude-sonnet-4.5_Libya_fr,,2.0,1.0,3.0,10.0,1.0,2.0,2.0,1.0,1.0
344.0,Hong Kong,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Confucian,zh-hk,claude-sonnet-4.5_Hong Kong_zh-hk,2.0,2.0,2.0,2.0,3.0,7.0,7.0,2.0,3.0,1.0
756.0,Switzerland,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Protestant Europe,it,claude-sonnet-4.5_Switzerland_it,2.0,1.0,2.0,2.0,4.0,9.0,7.0,2.0,2.0,2.0
788.0,Tunisia,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,African-Islamic,fr,claude-sonnet-4.5_Tunisia_fr,,2.0,1.0,2.0,9.0,2.0,2.0,2.0,3.0,1.0
558.0,Nicaragua,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Latin America,es,claude-sonnet-4.5_Nicaragua_es,2.0,2.0,1.0,2.0,9.0,5.0,2.0,2.0,3.0,1.0
368.0,Iraq,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,African-Islamic,fr,claude-sonnet-4.5_Iraq_fr,,2.0,1.0,,10.0,1.0,1.0,2.0,1.0,1.0
276.0,Germany,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Protestant Europe,en,claude-sonnet-4.5_Germany_en,2.0,1.0,2.0,1.0,4.0,8.0,7.0,2.0,2.0,2.0
170.0,Colombia,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Latin America,en,claude-sonnet-4.5_Colombia_en,2.0,2.0,1.0,2.0,9.0,7.0,4.0,1.0,3.0,1.0
434.0,Libya,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,African-Islamic,en,claude-sonnet-4.5_Libya_en,2.0,2.0,1.0,3.0,10.0,2.0,2.0,2.0,1.0,1.0
566.0,Nigeria,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,African-Islamic,en-native,claude-sonnet-4.5_Nigeria_en-native,2.0,2.0,1.0,2.0,10.0,2.0,3.0,1.0,3.0,1.0
554.0,New Zealand,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,English-Speaking,en-native,claude-sonnet-4.5_New Zealand_en-native,2.0,1.0,2.0,1.0,4.0,9.0,7.0,2.0,4.0,2.0
422.0,Lebanon,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,African-Islamic,fr,claude-sonnet-4.5_Lebanon_fr,,2.0,1.0,2.0,9.0,2.0,3.0,2.0,3.0,1.0
392.0,Japan,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Confucian,ja,claude-sonnet-4.5_Japan_ja,2.0,2.0,1.0,2.0,3.0,5.0,5.0,2.0,3.0,2.0
400.0,Jordan,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,African-Islamic,ar,claude-sonnet-4.5_Jordan_ar,2.0,2.0,1.0,2.0,10.0,1.0,2.0,1.0,3.0,1.0
634.0,Qatar,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,African-Islamic,fr,claude-sonnet-4.5_Qatar_fr,,2.0,1.0,,10.0,1.0,2.0,1.0,1.0,1.0
320.0,Guatemala,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Latin America,es,claude-sonnet-4.5_Guatemala_es,2.0,2.0,1.0,2.0,9.0,5.0,2.0,2.0,3.0,1.0
56.0,Belgium,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Catholic Europe,de,claude-sonnet-4.5_Belgium_de,2.0,2.0,2.0,2.0,3.0,9.0,7.0,2.0,2.0,2.0
170.0,Colombia,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Latin America,es,claude-sonnet-4.5_Colombia_es,2.0,2.0,1.0,2.0,9.0,7.0,4.0,2.0,3.0,1.0
372.0,Ireland,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Unknown,en-native,claude-sonnet-4.5_Ireland_en-native,2.0,2.0,2.0,1.0,5.0,8.0,7.0,2.0,2.0,1.0
417.0,Kyrgyzstan,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,African-Islamic,en,claude-sonnet-4.5_Kyrgyzstan_en,2.0,2.0,1.0,2.0,8.0,2.0,3.0,2.0,1.0,1.0
442.0,Luxembourg,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Catholic Europe,en,claude-sonnet-4.5_Luxembourg_en,2.0,1.0,2.0,1.0,4.0,9.0,7.0,2.0,2.0,2.0
250.0,France,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Catholic Europe,en,claude-sonnet-4.5_France_en,2.0,2.0,2.0,1.0,3.0,8.0,7.0,2.0,4.0,1.0
275.0,Palestine,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Unknown,fr,claude-sonnet-4.5_Palestine_fr,,2.0,1.0,1.0,10.0,1.0,2.0,1.0,2.0,4.0
218.0,Ecuador,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Latin America,es,claude-sonnet-4.5_Ecuador_es,2.0,2.0,1.0,2.0,9.0,5.0,3.0,2.0,3.0,1.0
368.0,Iraq,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,African-Islamic,en,claude-sonnet-4.5_Iraq_en,2.0,2.0,1.0,2.0,10.0,2.0,2.0,2.0,1.0,1.0
788.0,Tunisia,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,African-Islamic,ar,claude-sonnet-4.5_Tunisia_ar,2.0,2.0,2.0,2.0,9.0,1.0,2.0,1.0,3.0,1.0
40.0,Austria,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Catholic Europe,de,claude-sonnet-4.5_Austria_de,2.0,2.0,2.0,2.0,4.0,9.0,7.0,2.0,2.0,2.0
12.0,Algeria,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,African-Islamic,fr,claude-sonnet-4.5_Algeria_fr,,2.0,1.0,2.0,10.0,2.0,2.0,1.0,3.0,1.0
112.0,Belarus,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Orthodox Europe,ru,claude-sonnet-4.5_Belarus_ru,2.0,2.0,1.0,3.0,5.0,3.0,5.0,2.0,1.0,3.0
702.0,Singapore,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,West & South Asia,zh-cn,claude-sonnet-4.5_Singapore_zh-cn,2.0,2.0,1.0,2.0,5.0,7.0,7.0,1.0,1.0,1.0
620.0,Portugal,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Catholic Europe,en,claude-sonnet-4.5_Portugal_en,2.0,2.0,2.0,1.0,6.0,8.0,7.0,2.0,2.0,1.0
854.0,Burkina Faso,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,African-Islamic,fr,claude-sonnet-4.5_Burkina Faso_fr,,2.0,1.0,2.0,10.0,2.0,2.0,1.0,3.0,1.0
558.0,Nicaragua,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Latin America,en,claude-sonnet-4.5_Nicaragua_en,2.0,2.0,1.0,2.0,9.0,5.0,3.0,1.0,3.0,1.0
156.0,China,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Confucian,en,claude-sonnet-4.5_China_en,2.0,2.0,1.0,2.0,3.0,5.0,6.0,1.0,1.0,3.0
630.0,Puerto Rico,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Latin America,en-native,claude-sonnet-4.5_Puerto Rico_en-native,2.0,2.0,1.0,2.0,9.0,7.0,5.0,2.0,2.0,1.0
858.0,Uruguay,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Latin America,en,claude-sonnet-4.5_Uruguay_en,2.0,2.0,2.0,1.0,4.0,8.0,7.0,2.0,2.0,1.0
124.0,Canada,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,English-Speaking,fr,claude-sonnet-4.5_Canada_fr,,1.0,2.0,1.0,5.0,9.0,7.0,2.0,2.0,2.0
458.0,Malaysia,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,West & South Asia,en-native,claude-sonnet-4.5_Malaysia_en-native,2.0,2.0,1.0,2.0,8.0,4.0,4.0,1.0,3.0,1.0
608.0,Philippines,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Unknown,en-native,claude-sonnet-4.5_Philippines_en-native,2.0,2.0,1.0,2.0,9.0,5.0,3.0,1.0,3.0,1.0
344.0,Hong Kong,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Confucian,zh-cn,claude-sonnet-4.5_Hong Kong_zh-cn,2.0,2.0,2.0,2.0,4.0,7.0,7.0,2.0,4.0,1.0
630.0,Puerto Rico,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Latin America,es,claude-sonnet-4.5_Puerto Rico_es,2.0,2.0,1.0,2.0,9.0,7.0,5.0,2.0,3.0,1.0
634.0,Qatar,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,African-Islamic,en,claude-sonnet-4.5_Qatar_en,1.0,2.0,1.0,2.0,10.0,1.0,2.0,1.0,1.0,1.0
586.0,Pakistan,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,African-Islamic,en-native,claude-sonnet-4.5_Pakistan_en-native,2.0,2.0,1.0,2.0,10.0,2.0,2.0,1.0,1.0,1.0
124.0,Canada,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,English-Speaking,en-native,claude-sonnet-4.5_Canada_en-native,2.0,1.0,2.0,1.0,4.0,9.0,7.0,2.0,4.0,2.0
152.0,Chile,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Latin America,en,claude-sonnet-4.5_Chile_en,2.0,2.0,2.0,2.0,7.0,7.0,5.0,2.0,2.0,1.0
646.0,Rwanda,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,African-Islamic,fr,claude-sonnet-4.5_Rwanda_fr,,2.0,1.0,2.0,9.0,2.0,2.0,1.0,1.0,1.0
887.0,Yemen,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,African-Islamic,ar,claude-sonnet-4.5_Yemen_ar,3.0,2.0,1.0,3.0,10.0,1.0,1.0,1.0,1.0,1.0
414.0,Kuwait,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Unknown,fr,claude-sonnet-4.5_Kuwait_fr,,2.0,1.0,,10.0,1.0,2.0,1.0,1.0,1.0
702.0,Singapore,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,West & South Asia,en-native,claude-sonnet-4.5_Singapore_en-native,2.0,2.0,1.0,2.0,5.0,5.0,5.0,1.0,1.0,1.0
862.0,Venezuela,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Unknown,es,claude-sonnet-4.5_Venezuela_es,2.0,2.0,1.0,2.0,8.0,7.0,4.0,3.0,3.0,1.0
404.0,Kenya,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,African-Islamic,en-native,claude-sonnet-4.5_Kenya_en-native,2.0,2.0,1.0,2.0,9.0,3.0,3.0,1.0,3.0,1.0
40.0,Austria,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Catholic Europe,en,claude-sonnet-4.5_Austria_en,2.0,2.0,2.0,1.0,4.0,8.0,7.0,2.0,2.0,1.0
410.0,Korea,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Unknown,ko,claude-sonnet-4.5_Korea_ko,2.0,2.0,2.0,2.0,4.0,5.0,5.0,2.0,1.0,1.0
218.0,Ecuador,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Latin America,en,claude-sonnet-4.5_Ecuador_en,2.0,2.0,1.0,2.0,9.0,5.0,4.0,2.0,3.0,1.0
275.0,Palestine,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Unknown,en,claude-sonnet-4.5_Palestine_en,3.0,2.0,1.0,2.0,10.0,2.0,2.0,1.0,2.0,1.0
32.0,Argentina,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Latin America,en,claude-sonnet-4.5_Argentina_en,2.0,2.0,2.0,1.0,7.0,7.0,6.0,2.0,2.0,1.0
442.0,Luxembourg,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Catholic Europe,fr,claude-sonnet-4.5_Luxembourg_fr,,1.0,2.0,2.0,4.0,9.0,7.0,2.0,2.0,2.0
840.0,United States,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Unknown,en-native,claude-sonnet-4.5_United States_en-native,2.0,2.0,2.0,1.0,7.0,8.0,7.0,2.0,4.0,2.0
398.0,Kazakhstan,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,African-Islamic,en,claude-sonnet-4.5_Kazakhstan_en,2.0,2.0,1.0,2.0,7.0,3.0,5.0,2.0,1.0,1.0
434.0,Libya,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,African-Islamic,ar,claude-sonnet-4.5_Libya_ar,2.0,2.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,1.0
887.0,Yemen,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,African-Islamic,en,claude-sonnet-4.5_Yemen_en,3.0,2.0,1.0,3.0,10.0,1.0,2.0,1.0,1.0,1.0
36.0,Australia,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,English-Speaking,en-native,claude-sonnet-4.5_Australia_en-native,2.0,1.0,2.0,1.0,4.0,9.0,7.0,2.0,4.0,2.0
276.0,Germany,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Protestant Europe,de,claude-sonnet-4.5_Germany_de,2.0,1.0,2.0,2.0,3.0,9.0,7.0,2.0,2.0,2.0
332.0,Haiti,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Latin America,fr,claude-sonnet-4.5_Haiti_fr,,2.0,1.0,2.0,10.0,3.0,2.0,2.0,3.0,1.0
422.0,Lebanon,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,African-Islamic,ar,claude-sonnet-4.5_Lebanon_ar,2.0,2.0,2.0,2.0,9.0,2.0,2.0,2.0,3.0,1.0
398.0,Kazakhstan,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,African-Islamic,ru,claude-sonnet-4.5_Kazakhstan_ru,2.0,2.0,1.0,2.0,8.0,2.0,5.0,1.0,3.0,3.0
400.0,Jordan,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,African-Islamic,en,claude-sonnet-4.5_Jordan_en,2.0,2.0,1.0,2.0,10.0,2.0,2.0,1.0,1.0,1.0
56.0,Belgium,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Catholic Europe,fr,claude-sonnet-4.5_Belgium_fr,,1.0,2.0,,4.0,9.0,7.0,2.0,2.0,2.0
466.0,Mali,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,African-Islamic,en,claude-sonnet-4.5_Mali_en,2.0,2.0,1.0,2.0,10.0,2.0,2.0,1.0,3.0,1.0
756.0,Switzerland,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Protestant Europe,en,claude-sonnet-4.5_Switzerland_en,1.0,1.0,2.0,1.0,4.0,9.0,7.0,2.0,2.0,2.0
112.0,Belarus,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Orthodox Europe,en,claude-sonnet-4.5_Belarus_en,2.0,2.0,1.0,2.0,5.0,3.0,5.0,2.0,1.0,1.0
484.0,Mexico,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Latin America,en,claude-sonnet-4.5_Mexico_en,2.0,2.0,1.0,2.0,9.0,7.0,4.0,1.0,3.0,1.0
858.0,Uruguay,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Latin America,es,claude-sonnet-4.5_Uruguay_es,2.0,2.0,2.0,2.0,4.0,8.0,7.0,2.0,2.0,1.0
818.0,Egypt,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,African-Islamic,fr,claude-sonnet-4.5_Egypt_fr,,2.0,1.0,2.0,10.0,1.0,2.0,1.0,3.0,1.0
152.0,Chile,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Latin America,es,claude-sonnet-4.5_Chile_es,2.0,2.0,2.0,2.0,6.0,7.0,5.0,2.0,2.0,4.0
887.0,Yemen,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,African-Islamic,fr,claude-sonnet-4.5_Yemen_fr,,2.0,1.0,3.0,10.0,1.0,1.0,1.0,1.0,1.0
12.0,Algeria,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,African-Islamic,ar,claude-sonnet-4.5_Algeria_ar,2.0,2.0,1.0,2.0,10.0,1.0,2.0,1.0,3.0,1.0
275.0,Palestine,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Unknown,ar,claude-sonnet-4.5_Palestine_ar,3.0,2.0,2.0,2.0,10.0,1.0,2.0,1.0,3.0,1.0
862.0,Venezuela,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Unknown,en,claude-sonnet-4.5_Venezuela_en,2.0,2.0,1.0,2.0,8.0,7.0,5.0,2.0,3.0,1.0
400.0,Jordan,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,African-Islamic,fr,claude-sonnet-4.5_Jordan_fr,,2.0,1.0,2.0,10.0,1.0,2.0,2.0,3.0,1.0
604.0,Peru,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Latin America,en,claude-sonnet-4.5_Peru_en,2.0,2.0,1.0,2.0,8.0,5.0,4.0,2.0,3.0,1.0
818.0,Egypt,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,African-Islamic,ar,claude-sonnet-4.5_Egypt_ar,2.0,2.0,1.0,2.0,10.0,1.0,2.0,1.0,3.0,1.0
56.0,Belgium,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Catholic Europe,en,claude-sonnet-4.5_Belgium_en,2.0,2.0,2.0,1.0,4.0,8.0,7.0,2.0,2.0,2.0
32.0,Argentina,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Latin America,es,claude-sonnet-4.5_Argentina_es,2.0,2.0,2.0,2.0,7.0,7.0,6.0,2.0,3.0,1.0
643.0,Russia,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Unknown,en,claude-sonnet-4.5_Russia_en,2.0,2.0,1.0,2.0,6.0,3.0,5.0,2.0,1.0,1.0
484.0,Mexico,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Latin America,es,claude-sonnet-4.5_Mexico_es,2.0,2.0,1.0,2.0,9.0,7.0,5.0,2.0,3.0,1.0
414.0,Kuwait,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Unknown,ar,claude-sonnet-4.5_Kuwait_ar,2.0,2.0,1.0,2.0,10.0,1.0,1.0,1.0,3.0,1.0
422.0,Lebanon,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,African-Islamic,en,claude-sonnet-4.5_Lebanon_en,2.0,2.0,1.0,2.0,9.0,3.0,4.0,2.0,3.0,1.0
446.0,Macao,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Confucian,en,claude-sonnet-4.5_Macao_en,2.0,2.0,1.0,2.0,5.0,6.0,5.0,2.0,1.0,1.0
646.0,Rwanda,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,African-Islamic,en-native,claude-sonnet-4.5_Rwanda_en-native,2.0,2.0,1.0,2.0,9.0,2.0,2.0,1.0,1.0,1.0
320.0,Guatemala,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Latin America,en,claude-sonnet-4.5_Guatemala_en,2.0,2.0,1.0,2.0,9.0,4.0,3.0,2.0,3.0,1.0
634.0,Qatar,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,African-Islamic,ar,claude-sonnet-4.5_Qatar_ar,2.0,2.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,1.0
368.0,Iraq,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,African-Islamic,ar,claude-sonnet-4.5_Iraq_ar,2.0,2.0,1.0,2.0,10.0,1.0,1.0,2.0,3.0,1.0
756.0,Switzerland,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Protestant Europe,de,claude-sonnet-4.5_Switzerland_de,2.0,1.0,2.0,2.0,4.0,9.0,7.0,2.0,2.0,2.0
76.0,Brazil,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Latin America,pt,claude-sonnet-4.5_Brazil_pt,2.0,2.0,2.0,2.0,8.0,7.0,4.0,2.0,2.0,1.0
410.0,Korea,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Unknown,en,claude-sonnet-4.5_Korea_en,2.0,2.0,1.0,2.0,4.0,5.0,5.0,2.0,3.0,1.0
417.0,Kyrgyzstan,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,African-Islamic,ru,claude-sonnet-4.5_Kyrgyzstan_ru,2.0,2.0,1.0,2.0,8.0,2.0,3.0,1.0,3.0,1.0
504.0,Morocco,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,African-Islamic,ar,claude-sonnet-4.5_Morocco_ar,2.0,2.0,1.0,2.0,10.0,1.0,2.0,1.0,3.0,1.0
826.0,United Kingdom,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Unknown,en-native,claude-sonnet-4.5_United Kingdom_en-native,2.0,2.0,2.0,1.0,4.0,8.0,7.0,2.0,4.0,1.0
158.0,Taiwan,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Unknown,zh-tw,claude-sonnet-4.5_Taiwan_zh-tw,2.0,2.0,2.0,2.0,5.0,7.0,6.0,2.0,4.0,1.0
818.0,Egypt,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,African-Islamic,en,claude-sonnet-4.5_Egypt_en,2.0,2.0,1.0,2.0,10.0,2.0,2.0,1.0,1.0,1.0
710.0,South Africa,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,African-Islamic,en-native,claude-sonnet-4.5_South Africa_en-native,2.0,2.0,1.0,2.0,8.0,7.0,5.0,2.0,2.0,1.0
780.0,Trinidad and Tobago,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Latin America,en-native,claude-sonnet-4.5_Trinidad and Tobago_en-native,2.0,2.0,1.0,2.0,9.0,5.0,4.0,1.0,3.0,1.0
414.0,Kuwait,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Unknown,en,claude-sonnet-4.5_Kuwait_en,2.0,2.0,1.0,2.0,10.0,2.0,2.0,1.0,1.0,1.0
788.0,Tunisia,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,African-Islamic,en,claude-sonnet-4.5_Tunisia_en,2.0,2.0,1.0,2.0,9.0,2.0,3.0,2.0,3.0,1.0
250.0,France,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Catholic Europe,fr,claude-sonnet-4.5_France_fr,1.0,2.0,2.0,2.0,3.0,9.0,8.0,2.0,4.0,2.0
504.0,Morocco,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,African-Islamic,fr,claude-sonnet-4.5_Morocco_fr,,2.0,1.0,2.0,10.0,2.0,2.0,1.0,3.0,1.0
68.0,Bolivia,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Unknown,en,claude-sonnet-4.5_Bolivia_en,2.0,2.0,1.0,2.0,9.0,5.0,3.0,2.0,3.0,1.0
466.0,Mali,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,African-Islamic,fr,claude-sonnet-4.5_Mali_fr,1.0,2.0,1.0,2.0,10.0,2.0,2.0,1.0,1.0,1.0
854.0,Burkina Faso,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,African-Islamic,en,claude-sonnet-4.5_Burkina Faso_en,2.0,2.0,1.0,2.0,10.0,2.0,2.0,1.0,3.0,1.0
620.0,Portugal,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Catholic Europe,pt,claude-sonnet-4.5_Portugal_pt,2.0,2.0,2.0,2.0,5.0,8.0,7.0,2.0,2.0,1.0
724.0,Spain,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Catholic Europe,en,claude-sonnet-4.5_Spain_en,2.0,2.0,2.0,1.0,4.0,8.0,7.0,2.0,2.0,1.0
604.0,Peru,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Latin America,es,claude-sonnet-4.5_Peru_es,2.0,2.0,1.0,2.0,8.0,5.0,3.0,2.0,3.0,1.0
724.0,Spain,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Catholic Europe,es,claude-sonnet-4.5_Spain_es,2.0,2.0,2.0,2.0,4.0,8.0,7.0,2.0,2.0,1.0
156.0,China,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Confucian,zh-cn,claude-sonnet-4.5_China_zh-cn,2.0,2.0,1.0,2.0,3.0,5.0,5.0,1.0,1.0,1.0
442.0,Luxembourg,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Catholic Europe,de,claude-sonnet-4.5_Luxembourg_de,2.0,1.0,2.0,1.0,4.0,9.0,7.0,2.0,2.0,2.0
470.0,Malta,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Unknown,en-native,claude-sonnet-4.5_Malta_en-native,2.0,2.0,1.0,2.0,9.0,7.0,4.0,1.0,3.0,1.0
392.0,Japan,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Confucian,en,claude-sonnet-4.5_Japan_en,2.0,2.0,1.0,2.0,3.0,5.0,6.0,2.0,1.0,1.0
894.0,Zambia,2025,1.0,multilingual_roleplay,claude-sonnet-4.5,Unknown,Unknown,en-native,claude-sonnet-4.5_Zambia_en-native,2.0,2.0,1.0,2.0,9.0,2.0,3.0,1.0,3.0,1.0
